id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,,,
11167337,Corner canal view apartment Jordaan,7725750,Kim,,Centrum-West,52.373360813084645,4.877569340262161,Entire home/apt,100,2,99,2017-11-17,4.69,2,186,,,
19146323,Frank Lukas Apartment,13405827,Capital Apartments,,Centrum-West,52.37299950134739,4.882498559090829,Entire home/apt,150,3,1,2017-11-10,0.18,12,236,,,
21022059,Beautiful Studio at the Canal Amsterdam,12966783,Pieter,,Centrum-West,52.3661204604934,4.886133929758122,Private room,103,2,8,2017-12-03,3.75,1,220,,,
21507376,2p City Center Stay!,84449589,Christiaan,,Centrum-West,52.373073862804056,4.877901198664766,Entire home/apt,79,2,4,2017-11-26,4,46,90,,,
17132039,"Apartment in Jordaan, City Center.",64017148,Levan,,Centrum-West,52.372967986971865,4.877643626354573,Entire home/apt,170,2,9,2017-08-14,0.98,1,1,,,
12087517,Spacious loft in heart of the city,64787463,May,,Centrum-West,52.37309285281793,4.88543325912507,Private room,150,2,39,2017-10-19,1.94,3,171,,,
18184687,"Cosy studio in the Jordaan, centrally located",41994173,Soran,,Centrum-West,52.37651008615117,4.878762638422165,Entire home/apt,125,1,14,2017-11-22,2.49,5,206,,,
755982,Bright & Cosy Canal View Apartment,17507481,Christine,,Centrum-West,52.377791097949334,4.884373662781338,Entire home/apt,89,3,18,2016-10-29,0.36,1,0,,,
8944525,Luxury Room with Amazing Historical Views,4949075,Pieter & Pascal,,Centrum-West,52.375223477334785,4.884012911044202,Private room,100,2,43,2017-11-26,1.69,1,0,,,
19125910,UNESCO World Heritage Site Amsterdam Apartment,133673540,Claire,,Centrum-West,52.37577488502304,4.877811255235134,Entire home/apt,250,1,7,2017-12-02,1.39,1,1,,,
12480938,Amsterdamschool entrance old business spac Jordaan,9253924,Monique,,Centrum-West,52.375749071701286,4.8800816447500726,Entire home/apt,150,2,34,2017-09-18,1.79,1,109,,,
9891516,City center Jordaan apartment,50818754,Sandy,,Centrum-West,52.3808042838852,4.886402650526614,Entire home/apt,150,2,6,2016-04-13,0.26,1,0,,,
20939753,100 m2 Jordan apartment in hotspot,139090348,Nick,,Centrum-West,52.37665309816458,4.882309258675541,Entire home/apt,175,3,1,2017-11-17,1,3,33,,,
15545409,Private Room: For people who want a real treat!,2193973,Rani,,Centrum-West,52.369987941573775,4.8850385884571805,Private room,385,4,0,,,1,364,,,
14838413,City Center Studio,7161085,Micha,,Centrum-West,52.373269980829235,4.887344342758544,Private room,150,2,5,2017-07-13,0.65,1,0,,,
11560509,Sunhead of 1617,5403749,Fried,,Centrum-West,52.375396440605954,4.887710186549831,Private room,99,1,2,2016-07-11,0.09,2,0,,,
17525886,Brandon 4-Canals View Apartment,118838522,Anne,,Centrum-West,52.37598665422897,4.886783018162958,Private room,220,3,13,2017-11-05,2.14,1,338,,,
1402697,The real Amsterdam-experience!,3399630,Mario,,Centrum-West,52.38031894547508,4.886885480280336,Entire home/apt,95,2,22,2017-10-29,0.42,1,0,,,
20626942,Private room at Anna Frank's house,147466614,Sofie,,Centrum-West,52.37458618313862,4.883657560684975,Private room,85,1,6,2017-10-16,2.09,1,10,,,
6624180,5 weeks(!) stay at artist residence,22229264,Zoë,,Centrum-West,52.373197299084275,4.881026356069003,Entire home/apt,250,13,1,2015-09-06,0.04,1,0,,,
2093406,E cosy 1 bedr. Jordaan apartment 2,5796250,Remco,,Centrum-West,52.376848106430394,4.883095312687407,Entire home/apt,95,7,30,2017-09-22,0.64,11,83,,,
4820483,'Tulip' Room Canal District A'dam,10357130,Lise,,Centrum-West,52.374468752173975,4.88450309528858,Private room,90,4,174,2017-11-03,5.32,2,244,,,
19060156,Privé studio / Private studio,8239120,Kim,,Centrum-West,52.37650293273279,4.878270208397482,Entire home/apt,150,2,3,2017-11-13,1.13,1,0,,,
10507237,Beautiful Canal House Centre,49847642,Teresa,,Centrum-West,52.37935151673139,4.888183301842613,Entire home/apt,270,3,3,2016-12-30,0.19,1,0,,,
19651808,"Light, Spacious Houseboat in Jordaan Area",15472410,Jeremy,,Centrum-West,52.38063900402465,4.881485865957094,Entire home/apt,175,2,15,2017-10-15,3.17,4,0,,,
19686396,Cozy canalstudio in the Jordan district,9601793,Djai,,Centrum-West,52.37542249554463,4.878624960655288,Entire home/apt,84,10,0,,,1,0,,,
7896402,Nina's Place,1984391,Nina,,Centrum-West,52.37967642283183,4.8860331877807,Entire home/apt,160,3,40,2017-09-17,1.44,1,27,,,
862411,Fancy apartment heart of Amsterdam,4520552,Simone,,Centrum-West,52.38080801572658,4.885680115266729,Entire home/apt,133,2,56,2017-10-13,0.97,1,355,,,
322657,DB's B&B Home Away from Home,1651933,Dianne,,Centrum-West,52.378438896806614,4.882769651701496,Entire home/apt,163,3,14,2017-10-19,0.22,1,216,,,
846281,Stylish studio in canal house ,4418792,Bastiaan,,Centrum-West,52.37597954695412,4.887674964864098,Private room,85,3,217,2017-11-19,3.82,2,215,,,
10010183,Amazing apartment @ great location!,51414637,Heinz,,Centrum-West,52.378412764556856,4.880033187711052,Entire home/apt,110,2,15,2016-10-24,0.64,1,0,,,
21521124,Stir it Up Studio,44168250,Ruben,,Centrum-West,52.365958425413275,4.886202002660374,Private room,150,2,0,,,19,316,,,
5311895,"Stylish, Modern & Cosy Apartment in Jordaan",17677206,Maarten,,Centrum-West,52.37799865090412,4.88220896537174,Entire home/apt,175,2,35,2017-10-06,1.08,1,0,,,
5109339,APARTMENT WITH CANAL VIEW!,26401097,Cees&Co,,Centrum-West,52.37537337281629,4.882137629437255,Entire home/apt,247,2,15,2016-11-04,0.54,1,352,,,
10844139,Jordaan appartment new!,56163785,Leonora,,Centrum-West,52.37643684132413,4.882362652347185,Entire home/apt,250,3,14,2017-11-15,0.68,3,361,,,
12413178,Canal view flat in the city's heart,6798366,Francesco,,Centrum-West,52.37493467633251,4.877581137081306,Entire home/apt,110,2,14,2017-10-15,0.74,1,14,,,
21556716,LUXURY 3BR WITH ROOFTOP IN PRINSENSTRAAT,76104209,Rated,,Centrum-West,52.376584960315306,4.885836205817746,Entire home/apt,650,7,0,,,8,364,,,
10611436,"Top located canalhouse, exclusive canal views!",1882741,Elena,,Centrum-West,52.36908892364336,4.886533649641397,Entire home/apt,185,7,31,2017-11-23,1.36,2,27,,,
13721213,Lovely private apartment in a great area,80203295,Cherell,,Centrum-West,52.373714722569204,4.878541005044658,Entire home/apt,175,5,0,,,1,0,,,
20735962,Lovely Studio at Keizersgracht Canal,146720485,Peter,,Centrum-West,52.375508863559716,4.887229494301716,Entire home/apt,100,7,2,2017-11-29,2,4,208,,,
8811372,Heart of amsterd near canal + bikes,46161497,Anna En John,,Centrum-West,52.37228278124168,4.883068520876254,Entire home/apt,275,2,46,2017-10-29,1.77,1,331,,,
7171776,Cosy apartment in heart of AMS,25879483,Joost,,Centrum-West,52.37692868498421,4.882525245007976,Entire home/apt,140,3,21,2017-09-10,0.73,1,5,,,
8245985,Canal house in Red Light District,5936488,Eric,,Centrum-West,52.37411210966472,4.900193958912923,Entire home/apt,182,4,31,2017-09-17,1.15,2,0,,,
13681256,Spacious Duplex located in the Canals,14644223,Jason,,Centrum-West,52.37215913225878,4.878953273715451,Entire home/apt,150,4,1,2016-07-09,0.06,1,0,,,
3536467,"Super cosy, centre A'dam, quiet",17804711,Liz & Willem,,Centrum-West,52.37457037524128,4.881779088992936,Entire home/apt,119,1,12,2016-05-06,0.30,1,0,,,
7470855,Beautiful apartment in Jordaan!!,9849566,Alessandra,,Centrum-West,52.37773891394141,4.8805467243254705,Entire home/apt,146,2,14,2017-01-03,0.71,1,0,,,
18235657,Romantic Retreat in Jordaan,24983900,Sarah,,Centrum-West,52.379019201284294,4.882701083137735,Entire home/apt,180,4,6,2017-09-20,0.83,1,13,,,
13168851,"Houseboat in the Jordaan, the old Amsterdam centre",24004439,Dido,,Centrum-West,52.38013934923331,4.879311134240362,Entire home/apt,135,2,28,2017-09-01,1.55,1,0,,,
781253,9-STREETS apartment in A'dam Wolvenstraat,4120466,Pieter,,Centrum-West,52.370815009152004,4.88508729522327,Entire home/apt,149,3,47,2017-10-03,0.79,1,0,,,
20053144,heerlijk huisje midden in de jordaan,5938958,Annemarie,,Centrum-West,52.373524785851124,4.878993424206016,Entire home/apt,200,1,0,,,1,0,,,
8122504,Wonderful apartment in best area Jordaan,6507558,Jo,,Centrum-West,52.38168470205997,4.881436498494714,Entire home/apt,129,3,19,2017-09-17,0.71,1,0,,,
21558808,NEW!!! Canal House apartment with Roof terrace,115318695,Pat,,Centrum-West,52.36708479998973,4.884144223882436,Entire home/apt,124,1,1,2017-11-17,1,7,26,,,
19937891,Stylish apt. at the famous Jordaan District | 2P,141284234,Rem,,Centrum-West,52.37774233761987,4.88049759495372,Entire home/apt,125,2,14,2017-10-01,3.26,1,0,,,
13321135,Nine Streets | City Center | Spacious Apartment,74853271,Mendel & Gillian,,Centrum-West,52.37258822212309,4.8861573661436175,Entire home/apt,199,2,18,2017-09-01,1.01,1,0,,,
2977908,Best location in Amsterdam!,15188830,Yuray,,Centrum-West,52.37362050210616,4.900682414972791,Entire home/apt,425,1,53,2017-08-13,1.25,2,237,,,
20150729,★★★★★ Perfect Getaway For Two | 9 Streets ★★★★★,39910792,Marja & Luc,,Centrum-West,52.369516959308385,4.884752400162677,Entire home/apt,150,3,14,2017-11-19,3.47,1,0,,,
11748538,Amazing on the canals and 9 streets,1790158,Paul,,Centrum-West,52.36801316077765,4.883296783007021,Entire home/apt,425,2,17,2017-11-29,1.25,1,138,,,
811651,"Cute studio  @ Jordaan, AMS centre",2138840,Chispa,,Centrum-West,52.372494388731184,4.87892117525427,Entire home/apt,88,19,9,2017-09-16,0.15,2,364,,,
9108733,Beautiful Dutch Canal apartment,11582824,Ana Luiza,,Centrum-West,52.37411901242565,4.879092654846889,Entire home/apt,250,1,3,2016-03-20,0.14,2,0,,,
6050609,1P Stunning Canal View + Breakfast!,26295351,Daniel,,Centrum-West,52.375668391098415,4.892424294614131,Private room,59,1,140,2017-12-03,4.44,10,5,,,
13431669,Spacious design apartment in De Jordaan,4373669,Sara,,Centrum-West,52.38012554119356,4.88211880696455,Entire home/apt,150,5,1,2016-06-26,0.06,2,2,,,
8387594,Stunning Corner Bedroom in the Heart of the City!,15465345,Daniel & Julia-Beth,,Centrum-West,52.36742860225711,4.889493564781437,Private room,89,1,109,2017-11-25,4.20,3,38,,,
9338206,Charming central canalview app.,36947300,Matthieu,,Centrum-West,52.36599344804966,4.8833609216163945,Entire home/apt,310,2,9,2017-10-08,0.44,1,0,,,
13051355,Boogaard's B&B (Center of old city),72052828,Igor,,Centrum-West,52.370618074625014,4.893542326086794,Private room,119,2,37,2017-10-10,2.02,2,340,,,
8551521,Garden apartment in the centre,41074754,Jolanda,,Centrum-West,52.37631402870147,4.888216479194445,Entire home/apt,180,3,27,2017-07-01,1.07,2,63,,,
20812200,Independent Bedroom + Bathroom in CENTER Amsterdam,81405705,Jenn,,Centrum-West,52.37124189610285,4.8936553238905125,Private room,100,3,5,2017-11-04,1.65,1,70,,,
9829578,Dam Square Apartment 1,50626183,Kevin,,Centrum-West,52.37553510359799,4.893657902346702,Private room,115,2,98,2017-12-02,4.18,2,314,,,
18576284,Luxury loft with garden in city centre Amsterdam,128974233,Joanneke,,Centrum-West,52.375356282145304,4.893723974637588,Private room,158,2,47,2017-11-26,6.95,1,329,,,
13545278,Keizersgracht Boutique feel 2 bds,77947394,Leonadrus Antonius,,Centrum-West,52.37024802529247,4.884502209966226,Entire home/apt,93,1,0,,,1,0,,,
5144520,Super fraai appartement op mooiste plek in centrum,26596426,Huib,,Centrum-West,52.368989090414836,4.886839209123383,Entire home/apt,260,2,8,2017-10-15,1.68,1,0,,,
16401315,Lily's City Apartment,107451990,Oliver,,Centrum-West,52.374356293715856,4.891605964395552,Private room,160,3,11,2017-10-31,0.97,2,103,,,
2471428,Lovely apartment in the Jordaan | City centre | 2P,12639101,Annemarie & Sander,,Centrum-West,52.375718923030824,4.88293761909301,Entire home/apt,150,2,19,2017-11-13,0.44,1,1,,,
18266554,Cozy Apartment @ the Heart of Old Amsterdam,39689381,Peter,,Centrum-West,52.377491931277625,4.882803083968424,Entire home/apt,180,2,2,2017-07-03,0.32,1,0,,,
21133488,Modern central luxury apartment @ 4 pers,152452054,Anna,,Centrum-West,52.36669387786536,4.884358385503516,Entire home/apt,190,1,3,2017-10-29,1.48,1,17,,,
12182342,Canal house Loft  (Jordaan/ City centre) + rooftop,2921623,Martijn,,Centrum-West,52.37800216667221,4.8797885757719035,Entire home/apt,281,4,3,2017-08-05,0.22,1,115,,,
65230,Juwelier,213960,Riek,,Centrum-West,52.368713041376715,4.892843389610457,Private room,179,3,82,2017-01-01,1.04,2,335,,,
20704012,LUXURY Private House - next to Anne Frank-house,22108950,Jelle,,Centrum-West,52.37470230078348,4.884787820714527,Entire home/apt,160,2,1,2017-11-02,0.68,1,0,,,
18996494,An independent bedroom & bathroom,24927128,Jb,,Centrum-West,52.36966307059313,4.893264500433593,Private room,100,2,5,2017-09-11,1.11,1,0,,,
19001976,Sunny two floor canal apartment | City Centre,132576484,Merlijn,,Centrum-West,52.37324659637088,4.888003480666063,Entire home/apt,250,2,7,2017-10-13,1.45,1,0,,,
17038661,Romantic aptm. in the city centre,19317755,Tim,,Centrum-West,52.3765038813338,4.880151955687513,Entire home/apt,87,2,8,2017-08-19,0.78,1,4,,,
13663389,Spacious private room in the heart of Amsterdam,15393942,Oscar,,Centrum-West,52.37112764911497,4.89291009891438,Private room,119,2,8,2017-08-13,0.46,1,0,,,
9525517,Very central. Bright. With bike.,2239087,Nicolas,,Centrum-West,52.37632612747259,4.892828661180063,Private room,50,1,34,2016-11-24,1.64,1,0,,,
14318458,"Hot Spot, Fascinating Bed and Breakfast",50892346,Jorge,,Centrum-West,52.37456428840407,4.891447193525175,Private room,110,2,9,2017-08-05,0.56,11,293,,,
7712718,Dam Square beautiful apartment,39691941,Cécile,,Centrum-West,52.37410217883158,4.891040590441239,Private room,200,1,0,,,1,0,,,
13794999,Amazing 'Jordaan' studio in the City Centre!,6594842,Marijke,,Centrum-West,52.371348121417164,4.882903131446146,Entire home/apt,125,2,22,2017-09-25,1.29,1,0,,,
2813295,Beautiful rustic room - centar,14392279,Ivan & Anela,,Centrum-West,52.37732901832398,4.895331947591233,Private room,96,2,87,2017-11-06,1.99,2,33,,,
648503,Sunny Apartm canal + roof terrace,3254029,Peter,,Centrum-West,52.36954640798739,4.883889299367499,Entire home/apt,110,3,197,2017-09-16,3.06,1,5,,,
7194093,Luxurious canal apartment in centre,36344245,Iwona,,Centrum-West,52.376156132149994,4.885843244883881,Entire home/apt,180,3,43,2017-07-30,1.52,1,0,,,
13392809,Private room 50meters from Dam square in Amsterdam,75434462,Bob,,Centrum-West,52.3703892480152,4.892682589052329,Private room,135,5,1,2016-06-13,0.06,1,0,,,
20280649,New Side Loft in Heart of City,11969034,Raul,,Centrum-West,52.377492623921725,4.895369345251068,Private room,138,4,7,2017-11-19,2.16,13,65,,,
2480621,Downtown - Amsterdam city centre,12690109,Jacqueline,,Centrum-West,52.37534354315161,4.892530371823982,Private room,95,2,73,2017-11-05,1.63,1,6,,,
3368170,To get the real taste of Amsterdam!,6757487,Malou,,Centrum-West,52.377161669609166,4.894803341463622,Private room,80,4,0,,,1,0,,,
10799221,Charming Apartment in the Jordaan,13845445,Jasper,,Centrum-West,52.38098309316174,4.882176679191346,Entire home/apt,144,3,2,2017-03-12,0.21,1,15,,,
1734815,Amsterdam Centre: the Jordaan!,1636651,Thijs,,Centrum-West,52.37826604170491,4.882359532874774,Entire home/apt,180,6,9,2016-07-18,0.19,1,338,,,
5878831,Charming apartment in the Jordaan,8128980,Lisette,,Centrum-West,52.379480534037086,4.8823119720107275,Entire home/apt,119,1,23,2017-09-19,0.93,1,331,,,
16866167,Bed & Breakfast in Prinseiland Area,3267693,Santiago & Tony,,Centrum-West,52.38785339224012,4.888064083625596,Private room,90,3,17,2017-10-29,1.72,2,156,,,
18566120,Double room 5min walking to Dam Square,128895603,Gedas,,Centrum-West,52.37645492212646,4.8967802825680575,Private room,66,3,17,2017-08-16,2.41,2,0,,,
14063056,Top Floor backroom bedroom at the Singel,76570538,Michiel,,Centrum-West,52.37350705056598,4.8893166508355295,Private room,130,2,2,2016-08-25,0.12,3,4,,,
8642036,Two Stunning Bedrooms in the Heart of the City!,15465345,Daniel & Julia-Beth,,Centrum-West,52.36849112939904,4.889708382909456,Private room,179,1,103,2017-11-23,4.14,3,292,,,
16153298,Amazing Holiday loft - Top Location & Canal View,4875280,Matan,,Centrum-West,52.37777607034384,4.88092562400915,Entire home/apt,600,2,10,2017-09-25,0.88,2,342,,,
5089933,Stunning Canal View + Breakfast!,26295351,Daniel,,Centrum-West,52.37552627515847,4.890747384157173,Private room,89,1,123,2017-11-25,3.55,10,6,,,
6519497,Bright 3P Canal View + Breakfast!,26295351,Daniel,,Centrum-West,52.3759940498749,4.891267477670136,Private room,89,1,71,2017-11-19,2.33,10,12,,,
6050607,Top Floor Canal View + Breakfast!,26295351,Daniel,,Centrum-West,52.37605569212357,4.89193475966076,Private room,99,1,56,2017-11-29,1.76,10,10,,,
12841147,Goudsbloem Jordaan Apartment 4 pers,517215,Niels En Viv (Welcome Back),,Centrum-West,52.38070448228173,4.882361058813873,Entire home/apt,280,3,7,2017-06-18,0.37,52,0,,,
11664203,Incredible canal top floor 4p apmnt,61913671,Inge,,Centrum-West,52.37491055362108,4.887889335408637,Entire home/apt,300,2,15,2017-10-22,0.81,1,0,,,
29554,cosy jordaan located apartment,127233,Ingeborg,,Centrum-West,52.38050991692953,4.894188597719491,Entire home/apt,130,3,112,2017-09-17,1.22,2,0,,,
4744566,Spacious apartment in the Jordaan with garden,5860276,Charlotte,,Centrum-West,52.380871440503306,4.8808658021899,Entire home/apt,145,2,2,2017-04-23,0.10,1,40,,,
2773486,CENTRAL COZY APARTMENT W/ TERRACE,14183886,Luis,,Centrum-West,52.379615445226825,4.880455124351199,Entire home/apt,120,4,1,2014-07-28,0.02,22,0,,,
11428550,Central Stay with Canal View!,24199097,Natascha,,Centrum-West,52.36974155013151,4.89331264434871,Entire home/apt,189,4,11,2017-11-04,0.54,1,207,,,
2982044,FLOWERMARKT/CANALS/CENTRAL,15209448,Ronald,,Centrum-West,52.36945139463205,4.88923949045856,Entire home/apt,295,3,37,2017-09-18,0.86,1,3,,,
5865101,Cosy & Trendy City Center Apartment,4737293,Pien,,Centrum-West,52.37968945680893,4.882330974943236,Entire home/apt,80,4,2,2016-12-29,0.06,1,0,,,
17618917,Iconic city apartment with fabulous view,21873682,Ingrid,,Centrum-West,52.379127790921075,4.894883518079443,Entire home/apt,150,4,9,2017-11-25,1.36,1,24,,,
21420030,"Comfortable, clean apartment for two",6210192,Libby,,Centrum-West,52.37266171877387,4.889811355392288,Entire home/apt,120,1,0,,,1,0,,,
16804355,Groundfloor + garden straight out of a magazine!,56163785,Leonora,,Centrum-West,52.37663757878258,4.8819512960274905,Entire home/apt,325,3,4,2017-11-04,0.50,3,332,,,
10512492,New Studio appartment Jordaan,54036035,Peter,,Centrum-West,52.37869846605774,4.88536288818438,Private room,90,3,110,2017-11-27,5.03,2,8,,,
9400616,Luxury Loft Amsterdam Central,48751258,Edwin,,Centrum-West,52.376353895132794,4.898104007416089,Entire home/apt,250,3,36,2017-07-31,1.54,1,138,,,
20824468,Beautifull 3 floor appartment in the heart of Adam,24177354,Jo,,Centrum-West,52.36707786372538,4.889683992211317,Entire home/apt,360,3,11,2017-11-26,3.63,1,67,,,
20702723,"Luxury, quiet, airy canal view apartment",148192748,Paoula,,Centrum-West,52.37562199513995,4.890939532993523,Entire home/apt,195,1,13,2017-11-13,5.27,1,147,,,
10644438,Private studio in heart of Jordaan | City Centre,52628502,Jorrit,,Centrum-West,52.380634463278895,4.8863442652489475,Private room,120,2,134,2017-11-18,5.98,4,351,,,
2793217,Light & peaceful canal view apartment,12859334,Bianca,,Centrum-West,52.376117628849244,4.884033760257724,Entire home/apt,158,5,29,2017-09-14,0.97,1,4,,,
17793367,Domus 15 the place in the heart of the Jordaan!,32266621,Yvette,,Centrum-West,52.3773109699826,4.884844205786771,Private room,115,2,51,2017-11-28,6.19,1,134,,,
12216213,Captain's room in classic ship.,6909382,Barbara,,Centrum-West,52.38048571078484,4.886235151207401,Private room,100,3,102,2017-11-25,5.13,1,290,,,
2371540,Apartment near Dam Square,9947574,Suleyman,,Centrum-West,52.370597744364616,4.892923382011192,Entire home/apt,129,3,73,2016-10-03,1.64,1,0,,,
13618890,Houseboat in centre of Amsterdam,14034009,Sander,,Centrum-West,52.38742565200866,4.8927660653804,Entire home/apt,175,2,23,2017-08-26,1.51,1,9,,,
19132615,Big appt with terrace in Herengracht Canal House,133716776,Jeroen & Maaike,,Centrum-West,52.3760935060013,4.889185054960226,Entire home/apt,195,2,1,2017-08-18,0.27,1,17,,,
20204992,Place with CANALVIEW in the CENTER max. 2 PERSONS,37077495,Jet,,Centrum-West,52.37489607192016,4.901614346280915,Private room,139,2,9,2017-11-18,2.67,1,323,,,
21909491,Specious and beatiful apartment very central!,157472911,Roman,,Centrum-West,52.37559849323646,4.893035653123722,Entire home/apt,250,2,0,,,2,15,,,
4872957,A place to feel home!,5106560,Lieselotte & Titus,,Centrum-West,52.36903417895578,4.8834034444877625,Entire home/apt,200,4,13,2016-09-13,0.39,1,0,,,
5733280,Room in the center of Amsterdam II,20253982,Inge,,Centrum-West,52.37492223620807,4.880666861582336,Private room,80,1,185,2017-11-08,5.65,2,313,,,
693432,Luxury canal-apartment Amsterdam,3281295,Yke,,Centrum-West,52.3744562902299,4.888753592121171,Entire home/apt,200,7,95,2017-12-03,1.53,1,126,,,
21799422,Sunny Room in Centre of Amsterdam,87725090,BnB 39,,Centrum-West,52.371317834793864,4.880736905264064,Private room,125,1,0,,,2,40,,,
581996,"Amazing, quiet room - very central!",2865717,Hillie,,Centrum-West,52.37822115654485,4.883749255883207,Private room,85,2,145,2017-11-13,2.21,1,76,,,
1532428,Unique Jordaan canal apartment with view & terrace,7515735,Rogier,,Centrum-West,52.37051673150595,4.88289394469138,Entire home/apt,199,2,9,2017-08-10,0.18,1,0,,,
630636,LUXURY GUEST ROOM IN THE JORDAAN,2243649,Martin & Smadar,,Centrum-West,52.37642096680447,4.886571757655779,Private room,125,3,30,2017-07-30,0.47,2,343,,,
19422892,Quiet room in Jordaan monument for 1  or a couple,6269922,Lèneke,,Centrum-West,52.37947953804707,4.886800514554181,Private room,125,2,0,,,1,212,,,
21420161,Palace View Penthouse Dam Sq with Rooftop Terrace,23824257,Vacation Rental Connect,,Centrum-West,52.37335246340627,4.89388098437277,Entire home/apt,499,3,1,2017-11-17,1,1,348,,,
17230424,"Cosy studio, private situated + own bathroom",34664846,Celia,,Centrum-West,52.37694955574486,4.883000224267515,Private room,88,1,15,2017-11-19,1.55,5,126,,,
16342515,Saint Claire 2,44168250,Ruben,,Centrum-West,52.36989870508674,4.8927775539200224,Entire home/apt,150,2,0,,,19,319,,,
5760565,"Jordaan, 2 private bedrooms.",29882266,Patryk,,Centrum-West,52.381673166400695,4.887795398196257,Private room,310,4,78,2017-08-25,2.44,3,6,,,
15540054,Private Room in Jordaan heart of Amsterdam,44416982,Aranka,,Centrum-West,52.37750785850747,4.884888228689688,Private room,120,3,22,2017-10-03,1.65,1,0,,,
9862193,Cosy room in the heart of town,50510716,Rebecca,,Centrum-West,52.37532848708435,4.901283303478529,Private room,85,3,25,2017-11-19,1.04,2,152,,,
21188230,Houseboat on top location in Amsterdam,153013265,Linda,,Centrum-West,52.37994109455279,4.886725391790046,Entire home/apt,250,3,5,2017-11-29,3.06,1,49,,,
1178672,"Bij Tijn op de Gracht, Suite Sterre",6438658,Martijn,,Centrum-West,52.37114520899655,4.881460131959948,Private room,165,1,2,2017-05-02,0.07,2,337,,,
9895854,luxurious Canal View Apartment,6911124,Mr,,Centrum-West,52.366414084058384,4.885203541371712,Entire home/apt,220,2,17,2017-11-12,0.72,1,169,,,
19921421,AMSTERDAM CITY CENTER holiday apt.!,84449589,Christiaan,,Centrum-West,52.368912198559784,4.888656207266023,Entire home/apt,149,2,2,2017-08-28,0.53,46,6,,,
82748,Bright apt in central Amsterdam,450453,Rudolf,,Centrum-West,52.37307393018357,4.893431575249236,Entire home/apt,235,3,107,2017-07-30,1.32,2,241,,,
4745460,Modern apartment in Center A'Dam!,24414973,Chiara & Family,,Centrum-West,52.36654224367887,4.890927706514152,Entire home/apt,135,2,116,2017-04-30,3.26,3,1,,,
7337243,Luxurios Apartment on the canals,34812471,Nicolaas,,Centrum-West,52.373671589870476,4.888020638413859,Entire home/apt,250,2,3,2015-08-31,0.11,1,0,,,
4035170,White Houseboat Prinsengracht,20921327,Hermann,,Centrum-West,52.37774490895058,4.886041115166784,Entire home/apt,220,3,17,2017-09-20,0.44,1,99,,,
3407526,Dam Square Just a 5-minute walk,6482917,Jeffrey,,Centrum-West,52.37466466409074,4.892440216220303,Entire home/apt,285,2,18,2017-08-07,0.90,1,334,,,
21964243,Charming studio,160349104,Sofia,,Centrum-West,52.38030339030924,4.883475832303448,Entire home/apt,120,3,0,,,1,5,,,
18245477,Canalview appartment,126069784,Enjoy,,Centrum-West,52.37625742690829,4.889827555789076,Entire home/apt,200,3,8,2017-11-06,1.45,5,130,,,
11002544,Top design apartment on the canals.,57092885,Fanny,,Centrum-West,52.374434624233444,4.885141011891399,Entire home/apt,150,1,2,2016-03-25,0.10,1,0,,,
12582071,Hotel in the heart of Amsterdam 3p,67005410,Feliciano,,Centrum-West,52.37340662058686,4.900022072490467,Private room,165,1,60,2017-11-20,3.24,15,343,,,
4860508,Amazing Houseboat on best spot ever,20850737,Joost,,Centrum-West,52.37979326543706,4.887464053894288,Entire home/apt,295,3,99,2017-06-07,2.78,1,0,,,
19321849,Loft apartment in canal district,135326260,Per,,Centrum-West,52.37913390287786,4.885885796786806,Entire home/apt,280,3,5,2017-11-05,0.96,1,147,,,
21390281,Romantic appartment in the heart of the Jordaan,14794234,Marjolein,,Centrum-West,52.37688637073913,4.884240232962017,Entire home/apt,175,1,0,,,1,0,,,
13034350,Charming canal apartment close to Anne Frank house,5914515,Maya,,Centrum-West,52.37741499229372,4.8833198793143096,Entire home/apt,100,2,4,2017-11-19,2.67,1,21,,,
18872975,Apartment Jordaan Amsterdam,131497283,Sanderijn,,Centrum-West,52.379368853386445,4.883058736791015,Entire home/apt,170,3,10,2017-11-23,1.92,1,8,,,
21286455,1 bedroom house in Amsterdam,77472131,Kate,,Centrum-West,52.373592166338014,4.88088566119336,Entire home/apt,96,7,1,2017-10-10,0.53,1,53,,,
18498128,Downtown rooftop luxury apartment,3452103,Amber,,Centrum-West,52.3697962372933,4.891660298029548,Entire home/apt,400,2,8,2017-09-27,1.17,1,169,,,
7297044,Amazing Apartment with roof terrace,38220051,Hugo,,Centrum-West,52.376338159042895,4.892829806738556,Entire home/apt,280,2,34,2017-05-16,1.19,1,50,,,
9567031,Beautiful family loft with IJ view,12695223,Danielle,,Centrum-West,52.38566040942729,4.895411967998969,Entire home/apt,350,5,5,2017-08-16,0.31,1,0,,,
12446710,Hotel in the heart of Amsterdam 3p,67005410,Feliciano,,Centrum-West,52.37469452184034,4.90026551278615,Private room,170,1,54,2017-10-17,2.77,15,349,,,
2019623,CANAL BOUTIQUE APARTMENT LAURIERGRACHT AMSTERDAM,10383038,Marlene,,Centrum-West,52.3729275881299,4.881986355012303,Entire home/apt,119,3,20,2017-09-26,0.51,1,278,,,
